x	y
15.18	0.550267
15.17	0.55027
15.16	0.550274
15.15	0.550277
15.14	0.550281
15.13	0.550284
15.12	0.550288
15.11	0.550291
15.1	0.550294
15.09	0.550298
15.08	0.550301
15.07	0.550305
15.06	0.550308
15.05	0.550312
15.04	0.550315
15.03	0.550319
15.02	0.550322
15.01	0.550326
15	0.550329
14.99	0.550333
14.98	0.550336
14.97	0.55034
14.96	0.550343
14.95	0.550347
14.94	0.55035
14.93	0.550354
14.92	0.550358
14.91	0.550361
14.9	0.550365
14.89	0.550368
14.88	0.550372
14.87	0.550375
14.86	0.550379
14.85	0.550383
14.84	0.550386
14.83	0.55039
14.82	0.550393
14.81	0.550397
14.8	0.5504
14.79	0.550404
14.78	0.550408
14.77	0.550411
14.76	0.550415
14.75	0.550419
14.74	0.550422
14.73	0.550426
14.72	0.55043
14.71	0.550433
14.7	0.550437
14.69	0.55044
14.68	0.550444
14.67	0.550448
14.66	0.550452
14.65	0.550455
14.64	0.550459
14.63	0.550463
14.62	0.550466
14.61	0.55047
14.6	0.550474
14.59	0.550477
14.58	0.550481
14.57	0.550485
14.56	0.550489
14.55	0.550492
14.54	0.550496
14.53	0.5505
14.52	0.550503
14.51	0.550507
14.5	0.550511
14.49	0.550515
14.48	0.550519
14.47	0.550522
14.46	0.550526
14.45	0.55053
